gene	tree_set	tree_set_label	label_type	label_type_report	label_value	expected_ntaxa	ntaxa	ntaxa_matches_expected	mpd	mpd_random	mpd_sd	nri	p_mpd_cluster	fdr_mpd	mntd	mntd_random	mntd_sd	nti	p_mntd_cluster	fdr_mntd	randomizations	min_group_size	phylocom_status	interpretation
nifH	iupac	Mixed-IUPAC	state	State	Alaska	139	139	TRUE	0.2165	0.2279	0.0077	1.4854	0.071	0.17387755102040814	0.0321	0.048	0.003	5.2359	0.001	0.0048	999	5	ok	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	State	MI	7	7	TRUE	0.1877	0.2325	0.0377	1.1897	0.119	0.26836363636363636	0.0938	0.1338	0.0323	1.2356	0.093	0.18	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	TN	28	28	TRUE	0.2151	0.2325	0.0184	0.9469	0.177	0.3792857142857143	0.0944	0.0832	0.0112	-1.0047	0.843	0.8720689655172414	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	ND	73	73	TRUE	0.2211	0.2316	0.0113	0.9294	0.183	0.3852631578947368	0.0287	0.0602	0.0051	6.1466	0.001	0.0048	999	5	ok	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	State	CO	31	31	TRUE	0.2292	0.2286	0.0172	-0.0351	0.524	0.8166233766233767	0.0495	0.0806	0.01	3.1151	0.002	0.008275862068965517	999	5	ok	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	State	WY	11	11	TRUE	0.2414	0.2317	0.0306	-0.3153	0.62	0.8912359550561798	0.1154	0.114	0.0233	-0.0616	0.541	0.7213333333333334	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	AL	220	220	TRUE	0.2337	0.2296	0.0061	-0.6682	0.742	0.9372631578947368	0.0273	0.0405	0.0021	6.2065	0.001	0.0048	999	5	ok	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	State	MA	6	6	TRUE	0.2625	0.2324	0.0433	-0.6959	0.736	0.9372631578947368	0.1666	0.1419	0.0384	-0.643	0.756	0.8378181818181818	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	TX	86	86	TRUE	0.2386	0.2319	0.0102	-0.6592	0.742	0.9372631578947368	0.0492	0.0569	0.0046	1.6596	0.057	0.11793103448275863	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	CA	10	10	TRUE	0.2717	0.2282	0.0321	-1.354	0.915	1	0.135	0.1176	0.0257	-0.6803	0.746	0.8378181818181818	999	5	ok	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	State	P.R	81	81	TRUE	0.2473	0.2343	0.0105	-1.2379	0.892	1	0.0451	0.0581	0.0047	2.749	0.004	0.01411764705882353	999	5	ok	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	State	VA	34	34	TRUE	0.2851	0.2306	0.0164	-3.3275	0.998	1	0.0553	0.0776	0.0094	2.3753	0.006	0.018461538461538463	999	5	ok	significant clustering by MNTD
nifJ	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Candidatus	325	325	TRUE	0.0636	0.0636	0	-2.1559	0.989	1	0.0085	0.0085	0	-0.9995	1	1	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Alnus	169	169	TRUE	0.0401	0.0649	0.0037	6.6301	0.001	0.006821428571428571	0.0073	0.0112	9e-4	4.2422	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Lupinus	8	8	TRUE	0.0059	0.0628	0.027	2.1067	0.001	0.006821428571428571	0.003	0.0293	0.0133	1.9822	0.003	0.012191489361702128	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Rhynchosia	6	6	TRUE	0.0166	0.0646	0.0317	1.5176	0.062	0.14441463414634145	0.0096	0.0326	0.017	1.3508	0.071	0.1398041237113402	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Desmodium	15	15	TRUE	0.0374	0.0605	0.019	1.2182	0.105	0.20854081632653063	0.0156	0.0245	0.0082	1.0899	0.129	0.2324433962264151	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Lespedeza	5	5	TRUE	0.0537	0.064	0.034	0.3056	0.433	0.6036715328467153	0.0151	0.0338	0.0189	0.9892	0.151	0.26954205607476633	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Morella	44	44	TRUE	0.0763	0.0635	0.0105	-1.2142	0.89	0.988313953488372	0.0193	0.0183	0.0035	-0.299	0.626	0.7237289156626506	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Ceanothus	12	12	TRUE	0.0979	0.0625	0.0211	-1.6813	0.946	0.9993204419889503	0.0309	0.0267	0.0096	-0.4314	0.687	0.7810535714285715	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_genus	Host genus	Elaeagnus	30	30	TRUE	0.114	0.0617	0.0132	-3.9537	1	1	0.0247	0.0203	0.0048	-0.9389	0.826	0.8764777777777777	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	Host tribe	Genisteae	8	8	TRUE	0.0059	0.0658	0.0281	2.1366	0.002	0.009909090909090909	0.003	0.0308	0.0138	2.0172	0.003	0.011275862068965518	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	host_tribe	Host tribe	Desmodieae	21	21	TRUE	0.0399	0.0658	0.0174	1.4881	0.067	0.15538297872340426	0.0121	0.0246	0.0071	1.781	0.039	0.08675510204081632	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	Host tribe	Phaseoleae	8	8	TRUE	0.0525	0.0657	0.0289	0.4574	0.343	0.5121506849315068	0.0276	0.0309	0.0144	0.2312	0.436	0.6253157894736842	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	host_tribe	Host tribe	actinorhizal	261	261	TRUE	0.0701	0.0663	0.0018	-2.1166	0.991	1	0.0091	0.0092	4e-4	0.3014	0.371	0.5777	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	native_status	Native status	yes	285	285	TRUE	0.0555	0.0631	0.0016	4.7425	0.001	0.00575	0.0083	0.0088	3e-4	1.5715	0.063	0.207	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	native_status	Native status	no	37	37	TRUE	0.1073	0.0705	0.0121	-3.0436	0.998	1	0.0211	0.0217	0.0042	0.1462	0.436	0.6685333333333334	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	sample_type	Sample type	root	72	72	TRUE	0.0441	0.0634	0.0081	2.3753	0.01	0.05	0.015	0.0159	0.0023	0.3929	0.351	0.7521428571428571	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	sample_type	Sample type	rhizosphere	94	94	TRUE	0.0511	0.0617	0.007	1.5168	0.07	0.21000000000000002	0.0162	0.0139	0.0018	-1.2519	0.891	1	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	sample_type	Sample type	nodule	157	157	TRUE	0.0794	0.0655	0.0044	-3.1826	0.999	1	0.0084	0.0117	0.0011	3.1147	0.001	0.015	999	5	ok	significant clustering by MNTD
nifJ	iupac	Mixed-IUPAC	site	Site	BONA	36	36	TRUE	0.0183	0.0725	0.0121	4.4807	0.001	0.004756756756756757	0.0082	0.0223	0.0044	3.1956	0.001	0.004292682926829269	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	site	Site	DEJU	70	70	TRUE	0.0164	0.067	0.0079	6.3752	0.001	0.004756756756756757	0.006	0.0166	0.0024	4.4381	0.001	0.004292682926829269	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	site	Site	UNDE	6	6	TRUE	0.0015	0.0672	0.0332	1.9816	0.001	0.004756756756756757	5e-4	0.0341	0.0172	1.9453	0.001	0.004292682926829269	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	site	Site	HEAL	38	38	TRUE	0.0341	0.0625	0.0116	2.4476	0.006	0.020705882352941178	0.0092	0.0199	0.0043	2.4635	0.004	0.013803921568627453	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	site	Site	LAJA	9	9	TRUE	0.0129	0.063	0.0255	1.962	0.012	0.03641379310344828	0.0067	0.0291	0.0124	1.8068	0.018	0.047999999999999994	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	site	Site	OSBS	17	17	TRUE	0.0601	0.0625	0.0183	0.1325	0.449	0.6871652173913044	0.0172	0.0245	0.0079	0.9217	0.192	0.32182857142857146	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	DELA	9	9	TRUE	0.0598	0.0633	0.0254	0.136	0.475	0.7145299145299144	0.0258	0.0295	0.0125	0.2947	0.419	0.5586666666666666	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	OAES	5	5	TRUE	0.0752	0.0625	0.036	-0.3522	0.682	0.8970746268656717	0.0516	0.0331	0.0203	-0.9084	0.832	0.8768383233532935	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	DSNY	12	12	TRUE	0.078	0.0616	0.0218	-0.7509	0.782	0.9901582733812949	0.0211	0.0269	0.0099	0.5868	0.291	0.4303865546218487	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	HARV	8	8	TRUE	0.0951	0.0636	0.0276	-1.1414	0.861	1	0.0129	0.0302	0.0137	1.2563	0.089	0.176	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	JERC	15	15	TRUE	0.0943	0.0621	0.0192	-1.674	0.946	1	0.0261	0.0257	0.0086	-0.0545	0.538	0.6812086330935252	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	MLBS	6	6	TRUE	0.104	0.0603	0.0301	-1.4523	0.916	1	0.0434	0.0306	0.0163	-0.7792	0.809	0.864	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	ORNL	18	18	TRUE	0.1143	0.0627	0.0183	-2.8152	0.995	1	0.0311	0.0247	0.0077	-0.8246	0.804	0.864	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	SERC	5	5	TRUE	0.1104	0.065	0.0354	-1.2855	0.895	1	0.0415	0.0345	0.02	-0.3504	0.677	0.7868235294117647	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	site	Site	TALL	53	53	TRUE	0.0917	0.064	0.0099	-2.8036	0.999	1	0.018	0.0177	0.003	-0.1091	0.553	0.6952	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	Alaska	135	135	TRUE	0.0232	0.065	0.0049	8.4814	0.001	0.0044444444444444444	0.0061	0.0124	0.0012	5.1021	0.001	0.0048	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	state	State	MI	6	6	TRUE	0.0015	0.0662	0.0321	2.0156	0.001	0.0044444444444444444	5e-4	0.0337	0.0169	1.959	0.001	0.0048	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	state	State	P.R	11	11	TRUE	0.0155	0.0656	0.0226	2.2123	0.007	0.024705882352941175	0.0077	0.0289	0.0104	2.0236	0.011	0.03219512195121951	999	5	ok	significant clustering by MPD
nifJ	iupac	Mixed-IUPAC	state	State	FL	17	17	TRUE	0.0601	0.0649	0.0186	0.2614	0.412	0.6772602739726027	0.0172	0.0257	0.0081	1.0329	0.158	0.2916923076923077	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	OK	5	5	TRUE	0.0752	0.0662	0.0353	-0.2545	0.625	0.8912359550561798	0.0516	0.0356	0.02	-0.8012	0.808	0.8505263157894737	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	VA	9	9	TRUE	0.0833	0.0666	0.0251	-0.6641	0.759	0.94875	0.0315	0.0306	0.0122	-0.071	0.554	0.7305494505494506	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	Florida	11	11	TRUE	0.0817	0.0643	0.0233	-0.7459	0.787	0.9736082474226805	0.0218	0.0284	0.0109	0.6045	0.296	0.46736842105263154	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	AL	65	65	TRUE	0.0924	0.0726	0.0082	-2.4143	0.996	1	0.0176	0.0178	0.0026	0.0767	0.484	0.6627272727272726	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	Georgia	15	15	TRUE	0.0943	0.0661	0.0202	-1.3957	0.915	1	0.0261	0.0269	0.0089	0.0916	0.483	0.6627272727272726	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	MA	8	8	TRUE	0.0951	0.0653	0.027	-1.106	0.864	1	0.0129	0.031	0.013	1.3869	0.059	0.118	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	MD	5	5	TRUE	0.1104	0.0651	0.0353	-1.2833	0.892	1	0.0415	0.0348	0.02	-0.3351	0.672	0.7952941176470589	999	5	ok	not significant / weak evidence
nifJ	iupac	Mixed-IUPAC	state	State	TN	18	18	TRUE	0.1143	0.0659	0.0175	-2.7609	0.996	1	0.0311	0.0256	0.0073	-0.7448	0.768	0.8378181818181818	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Mesorhizobium	382	382	TRUE	0.2273	0.3302	0.0048	21.3179	0.001	0.002230769230769231	0.032	0.0401	0.0013	5.9903	0.001	0.002230769230769231	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Microvirga	176	176	TRUE	0.1966	0.3223	0.009	14.0182	0.001	0.002230769230769231	0.0403	0.0505	0.0028	3.7127	0.001	0.002230769230769231	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Sinorhizobium	354	354	TRUE	0.2348	0.3242	0.0055	16.2525	0.001	0.002230769230769231	0.0381	0.0411	0.0014	2.1218	0.019	0.03673333333333333	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Rhizobium	140	140	TRUE	0.4668	0.322	0.0103	-14.1065	1	1	0.0383	0.0547	0.0031	5.2246	0.001	0.002230769230769231	999	5	ok	significant clustering by MNTD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Astragalus	115	115	TRUE	0.2661	0.3268	0.0107	5.7026	0.001	0.006821428571428571	0.033	0.0581	0.0039	6.4961	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Dryas	43	43	TRUE	0.2488	0.3177	0.0184	3.7493	0.001	0.006821428571428571	0.0439	0.0804	0.0087	4.1957	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Glycine	11	11	TRUE	0.1435	0.317	0.0375	4.6215	0.001	0.006821428571428571	0.0519	0.1348	0.0291	2.8439	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Lotus	24	24	TRUE	0.0441	0.3186	0.0261	10.5267	0.001	0.006821428571428571	0.0178	0.1003	0.0151	5.4766	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Medicago	54	54	TRUE	0.1064	0.3194	0.0161	13.2523	0.001	0.006821428571428571	0.0262	0.0751	0.0073	6.6524	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Melilotus	31	31	TRUE	0.071	0.3202	0.022	11.3335	0.001	0.006821428571428571	0.0265	0.0916	0.0113	5.7567	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Oxytropis	25	25	TRUE	0.2231	0.3193	0.0243	3.9482	0.001	0.006821428571428571	0.0397	0.0988	0.014	4.2061	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Robinia	6	6	TRUE	0.0395	0.3209	0.054	5.2079	0.001	0.006821428571428571	0.0203	0.18	0.0474	3.3679	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Vicia	22	22	TRUE	0.2067	0.3218	0.0259	4.4489	0.001	0.006821428571428571	0.0512	0.103	0.0152	3.4061	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Ceanothus	22	22	TRUE	0.241	0.3241	0.0253	3.2803	0.002	0.011575757575757576	0.0515	0.1041	0.016	3.2852	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Dalea	39	39	TRUE	0.2728	0.3223	0.0184	2.6879	0.005	0.022209302325581395	0.0573	0.0832	0.0094	2.7643	0.001	0.004547619047619048	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Amorpha	27	27	TRUE	0.2693	0.3288	0.023	2.5836	0.007	0.027854166666666666	0.0865	0.0956	0.0131	0.6906	0.236	0.37878991596638656	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Strophostyles	8	8	TRUE	0.2083	0.3208	0.0457	2.4636	0.007	0.027854166666666666	0.0573	0.1569	0.0381	2.6128	0.002	0.00848888888888889	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Morella	18	18	TRUE	0.2436	0.3196	0.0298	2.5502	0.008	0.03056	0.0642	0.1121	0.0199	2.3984	0.006	0.020464285714285713	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Baptisia	5	5	TRUE	0.1777	0.3211	0.0619	2.315	0.009	0.03183333333333333	0.0968	0.1946	0.0558	1.7544	0.03	0.07743243243243243	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Pediomelum	9	9	TRUE	0.2093	0.321	0.044	2.5416	0.01	0.034727272727272725	0.0956	0.1492	0.0342	1.5703	0.062	0.12801063829787235	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Desmanthus	9	9	TRUE	0.2524	0.3197	0.0432	1.5575	0.058	0.13847500000000001	0.114	0.1455	0.0344	0.9173	0.186	0.31719642857142855	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Crotalaria	42	42	TRUE	0.2962	0.3218	0.0188	1.3605	0.084	0.17251612903225808	0.0817	0.0812	0.009	-0.0485	0.522	0.66468	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Stylosanthes	14	14	TRUE	0.2887	0.3215	0.0341	0.9629	0.173	0.2950267857142857	0.1174	0.1229	0.0237	0.232	0.441	0.593034965034965	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Elaeagnus	21	21	TRUE	0.2976	0.3152	0.0275	0.6415	0.263	0.4117459016393443	0.1071	0.1039	0.0161	-0.2025	0.59	0.7038703703703703	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Lupinus	43	43	TRUE	0.3073	0.3179	0.0188	0.5659	0.293	0.447704	0.0743	0.081	0.009	0.7463	0.226	0.3658135593220339	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Clitoria	9	9	TRUE	0.3013	0.324	0.0444	0.5116	0.318	0.474515625	0.1489	0.1508	0.036	0.0521	0.486	0.6401793103448276	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Amphicarpaea	12	12	TRUE	0.3115	0.327	0.0366	0.4243	0.343	0.5078527131782946	0.1242	0.1295	0.027	0.1971	0.434	0.5921	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Macroptilium	5	5	TRUE	0.3012	0.3181	0.0652	0.258	0.393	0.568659090909091	0.2316	0.1932	0.0549	-0.6995	0.773	0.8485229885057471	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Galactia	28	28	TRUE	0.3162	0.3178	0.0238	0.0675	0.468	0.6384857142857143	0.094	0.094	0.0127	-0.0014	0.513	0.6576040268456376	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Chamaecrista	29	29	TRUE	0.3264	0.3241	0.0218	-0.1046	0.538	0.6943108108108109	0.0755	0.0945	0.0123	1.5431	0.065	0.1306842105263158	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Tephrosia	30	30	TRUE	0.3236	0.3221	0.0214	-0.0713	0.535	0.6943108108108109	0.1099	0.0923	0.0125	-1.4119	0.918	0.9326489361702128	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Indigofera	12	12	TRUE	0.3276	0.3188	0.0369	-0.2367	0.592	0.7588724832214765	0.1537	0.1309	0.0268	-0.8525	0.802	0.8605730337078653	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Rhynchosia	18	18	TRUE	0.3318	0.3211	0.0306	-0.3513	0.641	0.800202614379085	0.115	0.1123	0.0192	-0.1368	0.558	0.6965882352941177	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Albizia	10	10	TRUE	0.3984	0.3307	0.0416	-1.6275	0.942	0.9993204419889503	0.127	0.139	0.0321	0.3759	0.38	0.5336764705882353	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Alnus	25	25	TRUE	0.4115	0.3288	0.0246	-3.3675	1	1	0.0933	0.0975	0.0142	0.2971	0.386	0.5381459854014599	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Chapmannia	8	8	TRUE	0.403	0.3232	0.0473	-1.6878	0.958	1	0.174	0.1579	0.0376	-0.4279	0.679	0.7765808383233533	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Desmodium	104	104	TRUE	0.3484	0.3189	0.0112	-2.6362	0.992	1	0.0649	0.0591	0.004	-1.4389	0.924	0.9337777777777779	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Lespedeza	93	93	TRUE	0.3468	0.3173	0.0121	-2.4312	0.989	1	0.0624	0.0619	0.0048	-0.1124	0.554	0.6961447368421053	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Sesbania	18	18	TRUE	0.421	0.3213	0.0279	-3.5741	1	1	0.0596	0.1126	0.0185	2.8657	0.004	0.01528	999	5	ok	significant clustering by MNTD
nifK	iupac	Mixed-IUPAC	host_genus	Host genus	Trifolium	13	13	TRUE	0.4197	0.3202	0.0347	-2.8666	0.999	1	0.1174	0.1269	0.0244	0.3875	0.376	0.5319703703703703	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Fabeae	22	22	TRUE	0.2067	0.3208	0.0278	4.1008	0.001	0.005736842105263157	0.0512	0.1039	0.0154	3.422	0.001	0.004541666666666667	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Galegeae	140	140	TRUE	0.2677	0.3207	0.0099	5.3298	0.001	0.005736842105263157	0.0307	0.0548	0.0033	7.1992	0.001	0.004541666666666667	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Glycininae	11	11	TRUE	0.1435	0.3225	0.0408	4.3845	0.001	0.005736842105263157	0.0519	0.1385	0.0297	2.9114	0.001	0.004541666666666667	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Loteae	28	28	TRUE	0.1147	0.3199	0.024	8.5622	0.001	0.005736842105263157	0.0366	0.0956	0.0129	4.5729	0.001	0.004541666666666667	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Robinieae	7	7	TRUE	0.1116	0.3249	0.0519	4.1138	0.001	0.005736842105263157	0.0572	0.1718	0.0435	2.6346	0.003	0.011275862068965518	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Trifolieae	98	98	TRUE	0.1626	0.3243	0.0119	13.6073	0.001	0.005736842105263157	0.029	0.0622	0.0043	7.8036	0.001	0.004541666666666667	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Sophoreae	9	9	TRUE	0.1993	0.325	0.0442	2.8477	0.003	0.013080000000000001	0.0871	0.1521	0.0343	1.8954	0.018	0.0503076923076923	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Amorpheae	66	66	TRUE	0.2905	0.3284	0.0145	2.6088	0.009	0.028852941176470588	0.0602	0.0716	0.0064	1.7743	0.03	0.06957446808510638	999	5	ok	significant clustering by MPD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Psoraleeae	12	12	TRUE	0.2501	0.3251	0.0377	1.9915	0.018	0.05163157894736842	0.097	0.1355	0.027	1.4263	0.074	0.14150877192982456	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Crotalarieae	42	42	TRUE	0.2962	0.3273	0.0189	1.6402	0.055	0.13322222222222221	0.0817	0.0843	0.0091	0.2854	0.402	0.5921351351351352	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	actinorhizal	130	130	TRUE	0.3231	0.3318	0.0099	0.8786	0.187	0.33971666666666667	0.0475	0.0563	0.0034	2.576	0.002	0.008074074074074074	999	5	ok	significant clustering by MNTD
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Genisteae	43	43	TRUE	0.3073	0.3209	0.019	0.7144	0.243	0.396955223880597	0.0743	0.0828	0.0094	0.911	0.176	0.29974999999999996	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Diocleae	28	28	TRUE	0.3162	0.3186	0.0244	0.0989	0.457	0.6386282051282051	0.094	0.0945	0.0131	0.0347	0.49	0.6760759493670886	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Cassieae	30	30	TRUE	0.3259	0.3273	0.0231	0.0608	0.488	0.6649	0.0749	0.0948	0.0126	1.5746	0.058	0.11494545454545456	999	5	ok	not significant / weak evidence
nifK	iupac	Mixed-IUPAC	host_tribe	Host tribe	Dalbergieae	23	23	TRUE	0.3307	0.3265	0.0272	-0.1563	0.56	0.7270941176470588	0.116	0.103	0.0153	-0.8483	0.79	0.9058640776699028	999	5	ok	not significant / weak evidence
