sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
DSNY-85-1-Rh	nifH.fa	997	799	80.1404	60.8526	16	198	19.8596	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-86-1-Ro	nifH.fa	997	811	81.3440	169.2076	100	186	18.6560	67	0.4959	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-88-1-Rh	nifH.fa	997	804	80.6419	23.9027	2	193	19.3581	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-85-1-No	nifH.fa	997	828	83.0491	530.9027	56	169	16.9509	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-89-Rh	nifH.fa	997	804	80.6419	876.3872	666	193	19.3581	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-90-Rh	nifH.fa	997	798	80.0401	1122.1535	162	199	19.9599	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-90-Ro	nifH.fa	997	833	83.5507	133.4112	87	164	16.4493	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-91-1-No	nifH.fa	997	806	80.8425	3592.6279	1919	191	19.1575	40	0.4782	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-90-No	nifH.fa	997	802	80.4413	4361.6901	6248	195	19.5587	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-91-1-Rh	nifH.fa	997	826	82.8485	808.5316	212	171	17.1515	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-92-1-Ro	nifH.fa	997	804	80.6419	44.5376	29	193	19.3581	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-92-1-Rh	nifH.fa	997	777	77.9338	110.3681	9	220	22.0662	18	0.5000	20	10	5	0.2000	20	10	fail_high_N
DSNY-96-2-Rh	nifH.fa	997	818	82.0461	55.0863	46	179	17.9539	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-95-Ro	nifH.fa	997	813	81.5446	1149.2808	522	184	18.4554	68	0.4995	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CLFR-60-Rh	nifH.fa	997	811	81.3440	440.8826	4	186	18.6560	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-98-4-No	nifH.fa	997	822	82.4473	1767.8636	1111	175	17.5527	13	0.4627	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CLFR-60-Ro	nifH.fa	997	834	83.6510	536.5055	276	163	16.3490	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-Rh	nifH.fa	997	834	83.6510	1691.6790	1177	163	16.3490	29	0.4823	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-No	nifH.fa	997	834	83.6510	2859.6780	1369	163	16.3490	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-33-1-Ro	nifH.fa	997	834	83.6510	2811.1043	2795	163	16.3490	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-35-1-Rh	nifH.fa	997	834	83.6510	2809.3551	2276	163	16.3490	20	0.4783	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-35-1-Ro	nifH.fa	997	832	83.4504	41.4052	35	165	16.5496	76	0.4878	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GAEL-33-1-No	nifH.fa	997	833	83.5507	917.5968	70	164	16.4493	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-CRMA-35-1-No	nifH.fa	997	835	83.7513	2652.5216	29	162	16.2487	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-GAEL-33-1-Ro	nifH.fa	997	835	83.7513	37.8616	34	162	16.2487	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GARE-35-1-No	nifH.fa	997	835	83.7513	1104.1003	201	162	16.2487	34	0.4676	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GAEL-33-1-Rh	nifH.fa	997	834	83.6510	3813.1615	3792	163	16.3490	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GARE-35-1-Ro	nifH.fa	997	833	83.5507	69.9549	33	164	16.4493	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-GARE-35-1-Rh	nifH.fa	997	834	83.6510	2429.0963	1798	163	16.3490	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GRSM-4-2-Ro	nifH.fa	997	802	80.4413	85.7773	9	195	19.5587	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-10-Ro	nifH.fa	997	796	79.8395	9.9278	3	201	20.1605	7	0.5000	20	10	5	0.2000	20	10	fail_high_N
GUAN-1-Rh	nifH.fa	997	798	80.0401	9.2357	4	199	19.9599	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-2-No	nifH.fa	997	833	83.5507	3644.9228	3956	164	16.4493	17	0.4830	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-2-Rh	nifH.fa	997	830	83.2497	232.6851	12	167	16.7503	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-2-Ro	nifH.fa	997	829	83.1494	72.1093	61	168	16.8506	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-3-No	nifH.fa	997	811	81.3440	2534.4634	969	186	18.6560	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-SEHE-60-No	nifH.fa	997	841	84.3531	5361.3932	7439	156	15.6469	2	0.2597	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-4-No	nifH.fa	997	824	82.6479	2772.5848	261	173	17.3521	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-5-Rh	nifH.fa	997	833	83.5507	1546.3691	411	164	16.4493	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-5-Ro	nifH.fa	997	833	83.5507	239.5938	107	164	16.4493	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-5-No	nifH.fa	997	833	83.5507	4652.3581	6203	164	16.4493	6	0.2406	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-7-1-Ro	nifH.fa	997	801	80.3410	12.1404	5	196	19.6590	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-7-1-Rh	nifH.fa	997	811	81.3440	3070.2477	2231	186	18.6560	13	0.4917	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-8-Ro	nifH.fa	997	804	80.6419	1257.1946	9	193	19.3581	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-9-1-Rh	nifH.fa	997	834	83.6510	1338.3089	710	163	16.3490	16	0.4468	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-9-1-Ro	nifH.fa	997	833	83.5507	156.6239	10	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
GUAN-8-No	nifH.fa	997	831	83.3501	3092.1494	1401	166	16.6499	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-1-1-Rh	nifH.fa	997	829	83.1494	26.9077	14	168	16.8506	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-2-1-No	nifH.fa	997	828	83.0491	1650.8917	49	169	16.9509	29	0.4667	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-3-1-Ro	nifH.fa	997	828	83.0491	71.3280	28	169	16.9509	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-1-1-No	nifH.fa	997	827	82.9488	3322.0612	1755	170	17.0512	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-4-1-Ro	nifH.fa	997	799	80.1404	41.0923	13	198	19.8596	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-10-2-No	nifH.fa	997	835	83.7513	144.3781	74	162	16.2487	75	0.4950	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-10-2-Ro	nifH.fa	997	827	82.9488	43.1986	17	170	17.0512	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-11-1-Rh	nifH.fa	997	835	83.7513	1812.9549	826	162	16.2487	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-4-1-No	nifH.fa	997	830	83.2497	3647.9870	2022	167	16.7503	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-1-2-No	nifH.fa	997	804	80.6419	2176.1244	64	193	19.3581	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-1-2-Rh	nifH.fa	997	823	82.5476	1856.9188	498	174	17.4524	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-14-1-No	nifH.fa	997	797	79.9398	315.4714	76	200	20.0602	20	0.4530	20	10	5	0.2000	20	10	fail_high_N
HEAL-15-1-No	nifH.fa	997	786	78.8365	31.5125	12	211	21.1635	52	0.5000	20	10	5	0.2000	20	10	fail_high_N
HEAL-2-1-No	nifH.fa	997	841	84.3531	33.9368	17	156	15.6469	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-14-1-Rh	nifH.fa	997	824	82.6479	2158.2788	1225	173	17.3521	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-3-1-No	nifH.fa	997	816	81.8455	1507.0933	29	181	18.1545	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-2-1-Rh	nifH.fa	997	804	80.6419	3207.3831	2002	193	19.3581	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-4-1-No	nifH.fa	997	841	84.3531	61.3952	41	156	15.6469	89	0.4942	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-1-Ro	nifH.fa	997	805	80.7422	24.0181	9	192	19.2578	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-3-1-Rh	nifH.fa	997	805	80.7422	2822.1966	950	192	19.2578	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-5-2-No	nifH.fa	997	836	83.8516	1839.1515	36	161	16.1484	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-5-2-Rh	nifH.fa	997	799	80.1404	1464.7432	531	198	19.8596	31	0.4818	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-7-1-Ro	nifH.fa	997	835	83.7513	790.3942	22	162	16.2487	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-8-1-No	nifH.fa	997	799	80.1404	20.3440	7	198	19.8596	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-8-1-Ro	nifH.fa	997	804	80.6419	372.6800	218	193	19.3581	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-6-1-Rh	nifH.fa	997	806	80.8425	2416.8205	1116	191	19.1575	32	0.4616	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-100-1-Rh	nifH.fa	997	827	82.9488	1965.0070	353	170	17.0512	33	0.4917	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-9-1-No	nifH.fa	997	841	84.3531	1821.2628	56	156	15.6469	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-102-1-Ro	nifH.fa	997	800	80.2407	36.3460	22	197	19.7593	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-102-1-Rh	nifH.fa	997	842	84.4534	1146.5938	37	155	15.5466	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-106-1-Rh	nifH.fa	997	821	82.3470	630.9529	468	176	17.6530	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-110-4-Ro	nifH.fa	997	833	83.5507	226.1494	55	164	16.4493	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-11-1-Rh	nifH.fa	997	831	83.3501	168.5466	17	166	16.6499	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-11-1-Ro	nifH.fa	997	820	82.2467	202.4092	36	177	17.7533	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-10-3-No	nifH.fa	997	804	80.6419	2083.6309	11	193	19.3581	1	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
JERC-113-3-No	nifH.fa	997	820	82.2467	2852.9027	1006	177	17.7533	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-No	nifH.fa	997	835	83.7513	2277.2477	783	162	16.2487	66	0.4756	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-Ro	nifH.fa	997	835	83.7513	2827.2738	1895	162	16.2487	24	0.4981	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-120-No	nifH.fa	997	836	83.8516	2550.0000	687	161	16.1484	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-119-Rh	nifH.fa	997	835	83.7513	3794.2959	4364	162	16.2487	13	0.4994	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-120-Rh	nifH.fa	997	833	83.5507	329.3631	135	164	16.4493	58	0.4932	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-121-No	nifH.fa	997	833	83.5507	1987.1625	890	164	16.4493	70	0.4920	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-12-1-Rh	nifH.fa	997	824	82.6479	31.6339	20	173	17.3521	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-121-Ro	nifH.fa	997	833	83.5507	1171.5456	1149	164	16.4493	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-122-No	nifH.fa	997	835	83.7513	3104.4243	2065	162	16.2487	36	0.4937	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-122-Rh	nifH.fa	997	801	80.3410	356.1244	135	196	19.6590	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-122-Ro	nifH.fa	997	833	83.5507	1560.8255	273	164	16.4493	42	0.4938	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-12-1-No	nifH.fa	997	837	83.9519	2223.9157	39	160	16.0481	45	0.4839	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-123-Rh	nifH.fa	997	811	81.3440	542.6790	52	186	18.6560	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-123-Ro	nifH.fa	997	833	83.5507	895.9559	135	164	16.4493	42	0.4993	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-123-No	nifH.fa	997	801	80.3410	2542.4413	14	196	19.6590	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-124-2-No	nifH.fa	997	833	83.5507	343.5065	10	164	16.4493	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-126-4-No	nifH.fa	997	835	83.7513	2212.1555	25	162	16.2487	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-127-2-Rh	nifH.fa	997	835	83.7513	1269.0461	171	162	16.2487	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-127-2-Ro	nifH.fa	997	833	83.5507	562.0853	124	164	16.4493	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-127-2-No	nifH.fa	997	835	83.7513	2245.0873	11	162	16.2487	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-128-2-Rh	nifH.fa	997	832	83.4504	295.4915	12	165	16.5496	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-128-2-Ro	nifH.fa	997	831	83.3501	278.0271	18	166	16.6499	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-129-4-Ro	nifH.fa	997	803	80.5416	73.8606	40	194	19.4584	50	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-129-4-No	nifH.fa	997	833	83.5507	3484.6570	2503	164	16.4493	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-1-2-Rh	nifH.fa	997	833	83.5507	1041.4112	459	164	16.4493	25	0.4982	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-131-No	nifH.fa	997	832	83.4504	5342.5697	6896	165	16.5496	3	0.4369	20	10	5	0.2000	20	10	pass_single_dominant
JERC-131-Rh	nifH.fa	997	807	80.9428	1669.1956	853	190	19.0572	26	0.4993	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-131-Ro	nifH.fa	997	833	83.5507	2873.2146	2665	164	16.4493	12	0.4705	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-132-3-No	nifH.fa	997	827	82.9488	9.2778	8	170	17.0512	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-132-3-Rh	nifH.fa	997	830	83.2497	1748.1775	527	167	16.7503	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-132-3-Ro	nifH.fa	997	832	83.4504	197.8696	138	165	16.5496	26	0.4697	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-13-3-No	nifH.fa	997	826	82.8485	19.6479	12	171	17.1515	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-13-3-Rh	nifH.fa	997	831	83.3501	49.6038	9	166	16.6499	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-13-3-Ro	nifH.fa	997	830	83.2497	3496.0461	4193	167	16.7503	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-134-3-No	nifH.fa	997	797	79.9398	18.2608	6	200	20.0602	39	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-134-3-Rh	nifH.fa	997	804	80.6419	2285.6379	757	193	19.3581	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-134-3-Ro	nifH.fa	997	846	84.8546	147.2317	78	151	15.1454	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-135-3-No	nifH.fa	997	808	81.0431	2690.6740	644	189	18.9569	8	0.4701	20	10	5	0.2000	20	10	pass_single_dominant
JERC-135-3-Rh	nifH.fa	997	833	83.5507	2948.9278	1533	164	16.4493	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-138-Rh	nifH.fa	997	834	83.6510	1243.1184	391	163	16.3490	18	0.4706	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-138-Ro	nifH.fa	997	833	83.5507	62.9117	18	164	16.4493	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-139-5-No	nifH.fa	997	833	83.5507	360.2798	238	164	16.4493	17	0.4679	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-139-5-Ro	nifH.fa	997	808	81.0431	218.7693	120	189	18.9569	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-140-Rh	nifH.fa	997	834	83.6510	1722.1003	87	163	16.3490	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-140-Ro	nifH.fa	997	803	80.5416	201.4243	73	194	19.4584	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-141-Rh	nifH.fa	997	829	83.1494	400.8094	12	168	16.8506	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-141-Ro	nifH.fa	997	800	80.2407	10.9298	7	197	19.7593	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-142-No	nifH.fa	997	827	82.9488	74.9639	15	170	17.0512	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-142-Rh	nifH.fa	997	827	82.9488	61.5155	4	170	17.0512	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-143-Ro	nifH.fa	997	832	83.4504	91.6088	25	165	16.5496	49	0.4970	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-144-Rh	nifH.fa	997	835	83.7513	148.0782	114	162	16.2487	85	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-145-1-Rh	nifH.fa	997	834	83.6510	1681.1976	648	163	16.3490	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-14-5-No	nifH.fa	997	827	82.9488	92.6018	40	170	17.0512	62	0.4877	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-14-5-Rh	nifH.fa	997	830	83.2497	196.1825	63	167	16.7503	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-14-5-Ro	nifH.fa	997	806	80.8425	8.2437	8	191	19.1575	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-146-Rh	nifH.fa	997	834	83.6510	1528.7272	740	163	16.3490	17	0.4118	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-146-Ro	nifH.fa	997	823	82.5476	29.9448	8	174	17.4524	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-147-Rh	nifH.fa	997	799	80.1404	17.4062	18	198	19.8596	50	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-148-No	nifH.fa	997	801	80.3410	1681.4323	8	196	19.6590	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-148-Ro	nifH.fa	997	832	83.4504	311.5075	47	165	16.5496	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-149-Rh	nifH.fa	997	834	83.6510	1733.8455	428	163	16.3490	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-149-Ro	nifH.fa	997	835	83.7513	158.5527	99	162	16.2487	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-150-Rh	nifH.fa	997	834	83.6510	216.5286	26	163	16.3490	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-150-Ro	nifH.fa	997	833	83.5507	339.4383	33	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-151-No	nifH.fa	997	832	83.4504	390.9749	121	165	16.5496	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-151-Ro	nifH.fa	997	832	83.4504	46.3791	29	165	16.5496	86	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-No	nifH.fa	997	829	83.1494	47.0321	9	168	16.8506	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-Rh	nifH.fa	997	832	83.4504	362.1204	95	165	16.5496	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-152-Ro	nifH.fa	997	792	79.4383	1240.6369	256	205	20.5617	17	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-153-No	nifH.fa	997	836	83.8516	3245.6760	1069	161	16.1484	23	0.4595	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-154-No	nifH.fa	997	805	80.7422	1314.2187	845	192	19.2578	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-154-Rh	nifH.fa	997	833	83.5507	2844.1986	2438	164	16.4493	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-155-No	nifH.fa	997	835	83.7513	2642.0090	2188	162	16.2487	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-1-2-No	nifH.fa	997	836	83.8516	5694.5326	7393	161	16.1484	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-155-Ro	nifH.fa	997	834	83.6510	248.9438	176	163	16.3490	31	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-155-Rh	nifH.fa	997	833	83.5507	3228.3561	2704	164	16.4493	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-156-No	nifH.fa	997	835	83.7513	2008.4293	142	162	16.2487	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-156-Ro	nifH.fa	997	833	83.5507	233.0812	184	164	16.4493	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-156-Rh	nifH.fa	997	830	83.2497	2422.1444	1331	167	16.7503	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-157-2-No	nifH.fa	997	817	81.9458	1979.1083	858	180	18.0542	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-158-Ro	nifH.fa	997	808	81.0431	568.3621	270	189	18.9569	18	0.4942	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-159-2-Ro	nifH.fa	997	827	82.9488	11.6038	10	170	17.0512	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-157-2-Rh	nifH.fa	997	834	83.6510	3067.9809	1671	163	16.3490	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-160-Rh	nifH.fa	997	815	81.7452	1625.5888	646	182	18.2548	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-160-Ro	nifH.fa	997	834	83.6510	290.5797	15	163	16.3490	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-161-No	nifH.fa	997	833	83.5507	1247.9669	224	164	16.4493	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-161-Ro	nifH.fa	997	835	83.7513	1298.9248	19	162	16.2487	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-16-2-Rh	nifH.fa	997	825	82.7482	33.9689	35	172	17.2518	23	0.4851	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-16-2-Ro	nifH.fa	997	829	83.1494	10.8887	10	168	16.8506	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-163-Rh	nifH.fa	997	805	80.7422	168.8425	80	192	19.2578	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-161-Rh	nifH.fa	997	811	81.3440	3117.3330	3237	186	18.6560	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-164-Ro	nifH.fa	997	833	83.5507	794.0943	468	164	16.4493	15	0.4970	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-165-Ro	nifH.fa	997	809	81.1434	55.8907	24	188	18.8566	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-167-No	nifH.fa	997	835	83.7513	2604.6118	492	162	16.2487	28	0.4500	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
