sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
DEJU-4-2-No	nifJ.fa	3528	3267	92.6020	6019.8305	7459	261	7.3980	0	0.0741	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-50-No	nifJ.fa	3528	3282	93.0272	5893.0218	7371	246	6.9728	131	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-51-1-No	nifJ.fa	3528	3264	92.5170	5502.4909	6657	264	7.4830	96	0.4726	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-5-1-Ro	nifJ.fa	3528	3041	86.1961	573.2701	367	487	13.8039	1	0.2401	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-52-1-No	nifJ.fa	3528	3250	92.1202	1190.9620	963	278	7.8798	0	0.1341	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-5-1-No	nifJ.fa	3528	3287	93.1689	5232.3679	6312	241	6.8311	1	0.3043	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-5-2-Rh	nifJ.fa	3528	3229	91.5249	61.0051	46	299	8.4751	41	0.4821	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-5-2-Ro	nifJ.fa	3528	3092	87.6417	17.7503	6	436	12.3583	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-5-2-No	nifJ.fa	3528	3291	93.2823	5986.2372	7420	237	6.7177	0	0.0488	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-53-Rh	nifJ.fa	3528	3110	88.1519	19.1386	9	418	11.8481	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-53-No	nifJ.fa	3528	3256	92.2902	4984.0232	5930	272	7.7098	0	0.2143	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-55-Rh	nifJ.fa	3528	3244	91.9501	553.7276	565	284	8.0499	4	0.3647	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-55-Ro	nifJ.fa	3528	3233	91.6383	158.6723	149	295	8.3617	2	0.3913	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-56-Rh	nifJ.fa	3528	2832	80.2721	40.1074	25	696	19.7279	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-55-No	nifJ.fa	3528	3271	92.7154	6164.5442	7699	257	7.2846	0	0.1176	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-57-Rh	nifJ.fa	3528	2983	84.5522	173.4714	134	545	15.4478	39	0.4853	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-58-Ro	nifJ.fa	3528	2921	82.7948	27.4269	15	607	17.2052	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-59-No	nifJ.fa	3528	3266	92.5737	4963.9294	5550	262	7.4263	0	0.0602	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-60-Ro	nifJ.fa	3528	3234	91.6667	51.8410	42	294	8.3333	0	0.1667	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-57-No	nifJ.fa	3528	3272	92.7438	6112.1661	7641	256	7.2562	0	0.0510	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-6-2-No	nifJ.fa	3528	3241	91.8651	4040.1035	4869	287	8.1349	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-6-2-Rh	nifJ.fa	3528	3156	89.4558	153.1825	130	372	10.5442	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-6-1-No	nifJ.fa	3528	3263	92.4887	5978.1026	7336	265	7.5113	0	0.1368	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-7-1-No	nifJ.fa	3528	3315	93.9626	5958.6369	7306	213	6.0374	0	0.1136	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-7-1-Rh	nifJ.fa	3528	3299	93.5091	5870.8384	7175	229	6.4909	1	0.2279	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-7-2-Rh	nifJ.fa	3528	3103	87.9535	20.7180	7	425	12.0465	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-8-1-No	nifJ.fa	3528	3301	93.5658	5690.6120	6875	227	6.4342	1	0.3750	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-8-1-Rh	nifJ.fa	3528	3120	88.4354	21.9756	12	408	11.5646	0	0.1111	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-7-2-No	nifJ.fa	3528	3264	92.5170	5449.0944	6754	264	7.4830	2	0.3158	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-8-2-Rh	nifJ.fa	3528	2954	83.7302	14.4291	8	574	16.2698	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
